order_id;package_id;package_volume;delivery_location;from_warehouse;order_date;delivered_date;n_units;order_total_volume
NDmEKcX47MJp7XomJesrtj;CMSWwyZ9SfPoAqr6BsZws4;0,259;Issy-les-Moulineaux;Cergy;02/01/2021;06/01/2021 00:00;28;7,252
MmjRkdMG4xhjzaKq54Gdde;khHNUxYZUEEiRkaVe2FyXg;2,0028;Beauvais;Cergy;02/01/2021;11/01/2021 00:00;8;16,0224
RBtjbY4iALLiVyzjHbpnxR;oDvsipheHig4YXYGeUJYqB;0,6944;Montauban;Montauban;02/01/2021;06/01/2021 00:00;46;31,9424
mVenRciNLh9tXp8wwSVdes;eMZvEhv2562R9UEzTamYtC;2,7234;Le Havre;Cergy;02/01/2021;12/01/2021 00:00;24;65,3616
XVRkGfSLScyGhqw4BN8hC9;Zvus8XQuxNr4GjWYptXEs5;0,002;Lorient;Cergy;02/01/2021;03/01/2021 00:00;45;0,09
WagRqy9ekKyv75Jh4qZbWk;Zvus8XQuxNr4GjWYptXEs5;0,002;Saint-Maur-des-Fossés;Cergy;02/01/2021;04/01/2021 00:00;44;0,088
VxVfzrEEHJA8xvP6QHcDZG;FMyrrspTH7vhb6FWL45KhT;0,006;Courbevoic;Cergy;02/01/2021;07/01/2021 00:00;16;0,096
KX4gpmfQK8G6sfs6gbjMeb;bfvaknKja6jMJYp56vtjgf;0,0072;Nice;Avignon;02/01/2021;03/01/2021 00:00;5;0,036
dbEMd37Z4Tx8upESHE4fo6;jjnvac3HYvsrBQp9jxf5qj;1,0615;Troyes;Reims;02/01/2021;11/01/2021 00:00;12;12,738
o74Nkex3tEZ89rXMF7Qrf5;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Besançon;Reims;02/01/2021;05/01/2021 00:00;18;2,0484
Yp2NiT8giXsiJqsRd9tB7B;CMSWwyZ9SfPoAqr6BsZws4;0,259;Montreuil;Cergy;02/01/2021;06/01/2021 00:00;5;1,295
jeHGPL3Q2SgFaV26yEyC7x;kAh6oD4y4X3RK3zc5BQeo8;0,002;Noisy-le-Grand;Cergy;02/01/2021;03/01/2021 00:00;38;0,076
DG5vQwEXsr8AiZEfvWyp7J;3CCHeWCD6EnM24iAxbCfCr;1,589;Caen;Cergy;02/01/2021;11/01/2021 00:00;14;22,246
8YUvvptm8zUP8joxfp2W4k;oDvsipheHig4YXYGeUJYqB;0,6944;Cannes;Avignon;02/01/2021;08/01/2021 00:00;36;24,9984
4hkaxXHDwaAVaumQJHH4Qg;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Champigny-sur-Marne;Cergy;02/01/2021;07/01/2021 00:00;28;15,89
MMr9uBRS7oN6TJzzQWCp6B;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Épinal;Reims;02/01/2021;08/01/2021 00:00;25;20,52
VRf7KyokEJMGULphtVT2fL;2qRALPgMv7KhK4bXqtsNLi;0,0372;Le Blanc-Mesnil;Cergy;02/01/2021;04/01/2021 00:00;20;0,744
ewZZwGBCSHFFh9939iApqQ;bfvaknKja6jMJYp56vtjgf;0,0072;Aix-en-Provence;Avignon;02/01/2021;03/01/2021 00:00;38;0,2736
ju4e2vVC5ELytEbmVGTxdy;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Besançon;Reims;02/01/2021;06/01/2021 00:00;28;0,168
ndBTBGgkntKrdkricYdNQV;CMSWwyZ9SfPoAqr6BsZws4;0,259;Saint-Maur-des-Fossés;Cergy;02/01/2021;06/01/2021 00:00;45;11,655
JXxNhiBggbUBfSFtzqLkXm;8v3pdBFxHkGYDcAdAzVBD3;0,004;Clermont-Ferrand;Clermont-Ferrand;02/01/2021;05/01/2021 00:00;29;0,116
NU6jaAwK9AXQEQk4X855LR;eMZvEhv2562R9UEzTamYtC;2,7234;Saint-Étienne;Clermont-Ferrand;02/01/2021;12/01/2021 00:00;18;49,0212
TdYmcoDJPuPxXUzwi8Gyof;FMyrrspTH7vhb6FWL45KhT;0,006;Béziers;Avignon;02/01/2021;03/01/2021 00:00;27;0,162
Kkz8RtR3YYRES5kphUzpt2;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Boulogne-sur-Mer;Cergy;02/01/2021;12/01/2021 00:00;32;45,2864
HmwGkKaeXzC2hm4iAXzpjd;kAh6oD4y4X3RK3zc5BQeo8;0,002;Nanterre;Cergy;02/01/2021;04/01/2021 00:00;32;0,064
iRJs57Q3pWEB4MvsLTgFA3;6H7ukEuzfShov54gB3sN6V;0,002;Antony;Cergy;02/01/2021;03/01/2021 00:00;46;0,092
Pw694npJvY2DfSyHAAVKNS;CMSWwyZ9SfPoAqr6BsZws4;0,259;Maisons-Alfort;Cergy;02/01/2021;07/01/2021 00:00;14;3,626
8AMEz5ETYTcFi5ZL9GDsL3;8v3pdBFxHkGYDcAdAzVBD3;0,004;Rennes;Cergy;02/01/2021;04/01/2021 00:00;10;0,04
Myyo8MKikDigamXyxzcM8x;8v3pdBFxHkGYDcAdAzVBD3;0,004;Vénissieux;Avignon;02/01/2021;04/01/2021 00:00;28;0,112
YGkaYbjRM7jHoEU82SGJAt;Z8722BWG8WfyrU3jeWsWGo;0,2732;Lille;Reims;02/01/2021;06/01/2021 00:00;21;5,7372
8ztW6dBu6iS8CRGDLXPNCQ;kAh6oD4y4X3RK3zc5BQeo8;0,002;Rouen;Cergy;02/01/2021;04/01/2021 00:00;48;0,096
HUiFRWsB4hoJmtxyFh7XPi;4oxrPXkner2kvXqvLQiCXF;0,2384;Courcouronnes;Cergy;02/01/2021;08/01/2021 00:00;14;3,3376
CRFWEdSJhDSrRH5TFPpEN3;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Vénissieux;Avignon;02/01/2021;09/01/2021 00:00;7;5,7456
29nwqJyokudc2UbwNgmWFX;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Nîmes;Avignon;02/01/2021;04/01/2021 00:00;29;0,174
DTQsHFdiFkSccZCJZmyJtg;HwpqQKJKdGowCt9pgQKG7E;0,0053;Tourcoing;Reims;02/01/2021;04/01/2021 00:00;46;0,2438
V2asDVLFa9o3GZwvxUEZEU;CwNUeLRRdqm5DhwCmr743i;0,2867;Boulogne-Billancourt;Cergy;02/01/2021;07/01/2021 00:00;43;12,3281
QQnQAqQQdr77ZRxQjRXiH3;F7nPP7x29eJthgWvtQufGb;1,68;Drancy;Cergy;02/01/2021;08/01/2021 00:00;9;15,12
9yhwpeXV2XRHrZ3phBhW5m;oDvsipheHig4YXYGeUJYqB;0,6944;Calais;Cergy;02/01/2021;10/01/2021 00:00;36;24,9984
FrsYNjCXEeNCvLaUw6eWB3;3CCHeWCD6EnM24iAxbCfCr;1,589;Calais;Cergy;02/01/2021;08/01/2021 00:00;34;54,026
V3F86uL62a3psFRU8xZpUV;Ma2dD37vT2kVzCKUECJJsi;0,9106;Vénissieux;Avignon;02/01/2021;07/01/2021 00:00;21;19,1226
G5c9XMDpSWUEsSxMgaVxoC;Jor2NusSZhGuk46urjyqqz;0,002;Vénissieux;Avignon;02/01/2021;03/01/2021 00:00;47;0,094
kRATetatbwsaNiyDu9DQxH;2qRALPgMv7KhK4bXqtsNLi;0,0372;Ivry-sur-Seine;Cergy;02/01/2021;03/01/2021 00:00;12;0,4464
TggoWJiFe9TXrwHs5CCA3N;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Aix-en-Provence;Avignon;02/01/2021;14/01/2021 00:00;20;28,952
b2adm8pcAsYWYthCQEAEJA;mAxZ4tFQt37vYyS2VrYESk;0,226;Orléans;Cergy;02/01/2021;06/01/2021 00:00;14;3,164
KXsb3iGBszEvx2dGhGsNqy;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Aulnay-sous-Bois;Cergy;02/01/2021;04/01/2021 00:00;7;0,7966
kDW7xByduMmHdT9jYujeWq;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Valence;Avignon;02/01/2021;06/01/2021 00:00;47;5,9502
2vqBGXNKxxYVMWCGaaJFJe;iofz8TRLznhCe8MvMf6TDn;0,3444;Poitiers;Montauban;02/01/2021;06/01/2021 00:00;28;9,6432
ewADqgNzYULpNzn86rwdBX;Jor2NusSZhGuk46urjyqqz;0,002;Drancy;Cergy;02/01/2021;04/01/2021 00:00;48;0,096
BATYDRLgAvd2SgjjmzhBXs;CMSWwyZ9SfPoAqr6BsZws4;0,259;Beauvais;Cergy;02/01/2021;06/01/2021 00:00;43;11,137
XPgLz3gjCsYkroekPJBmNK;UPowTjKefgdmoKF4uF23CS;0,002;Amiens;Cergy;02/01/2021;03/01/2021 00:00;40;0,08
BFeQcFwLa8NRVPThkBhETw;htoLtHv3Fuxv4ncvCaGhqv;0,002;Nancy;Reims;02/01/2021;04/01/2021 00:00;16;0,032
NxpTLV9UqJdJrungNFykTv;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Amiens;Cergy;02/01/2021;11/01/2021 00:00;27;38,2104
NjN3u2BJzVqHmMGwycB5SP;fURbc9KK9g8UJPezDb3s6u;0,0072;Metz;Reims;02/01/2021;05/01/2021 00:00;31;0,2232
4T8oovJmSqczLu3hnadgh5;Ma2dD37vT2kVzCKUECJJsi;0,9106;Caen;Cergy;02/01/2021;07/01/2021 00:00;33;30,0498
fcVkRdkvERedgQ3WqmNdCf;QRmisgbikehbekbCq6gcf7;1,8776;Angers;Cergy;02/01/2021;09/01/2021 00:00;35;65,716
KLSdMyk4BocV5GVRP2pY5g;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Beauvais;Cergy;02/01/2021;05/01/2021 00:00;7;0,8862
DfN8XqUVeVHjTW3Pat76Tr;bfvaknKja6jMJYp56vtjgf;0,0072;Villeurbanne;Clermont-Ferrand;02/01/2021;03/01/2021 00:00;32;0,2304
SaSjshXMYZZKendwS8GoVE;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Colombes;Cergy;02/01/2021;04/01/2021 00:00;21;11,9175
KKhd2PusYUDTTD4tVJgKEp;4A8XqQW57uG82xfZ7sjp5F;0,1148;Neuilly-sur-Seine;Cergy;02/01/2021;05/01/2021 00:00;15;1,722
X65TFJxxy5va4fVVmoEeN3;aZY3fiBNXajyPoPcgxBmM4;0,002;Carrières-sur-Seine;Cergy;02/01/2021;05/01/2021 00:00;36;0,072
AXoTkCdz2ULtKUekG6d472;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Épinay-sur-Seine;Cergy;02/01/2021;03/01/2021 00:00;20;3,038
fPcxkNbaNa4Cbk9U4J8DH4;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Épinal;Reims;02/01/2021;06/01/2021 00:00;7;5,7456
LZa5ADtMt8q5hXzBHo4msP;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Levallois-Perret;Cergy;02/01/2021;05/01/2021 00:00;24;2,7312
k3JCeySEzBqwbXMJnMFwi5;HwpqQKJKdGowCt9pgQKG7E;0,0053;Amiens;Cergy;02/01/2021;05/01/2021 00:00;16;0,0848
ZAkLhEs7X6F58bcZUQBtSK;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Champigny-sur-Marne;Cergy;02/01/2021;06/01/2021 00:00;42;59,4384
GbmoBM8Gu4pqfGdPhWrNaz;F7nPP7x29eJthgWvtQufGb;1,68;Clermont-Ferrand;Clermont-Ferrand;02/01/2021;15/01/2021 00:00;18;30,24
hBUeDVWdecgndkhntCSkV7;aZY3fiBNXajyPoPcgxBmM4;0,002;Montreuil;Cergy;02/01/2021;06/01/2021 00:00;23;0,046
4MpcNBBXDWvME3jXpBDoP2;FNB2bjUdGBUEitpecFRAaL;2,0644;Boulogne-sur-Mer;Cergy;02/01/2021;11/01/2021 00:00;17;35,0948
d38YugvixtjfCq7j6rFqbB;4A8XqQW57uG82xfZ7sjp5F;0,1148;Colombes;Cergy;02/01/2021;04/01/2021 00:00;39;4,4772
Ev7fkijmWLsKqDnAu934Vd;htoLtHv3Fuxv4ncvCaGhqv;0,002;Belfort;Reims;02/01/2021;03/01/2021 00:00;6;0,012
XtP4hVG7NvvSKad6t4CWcp;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Champigny-sur-Marne;Cergy;02/01/2021;03/01/2021 00:00;28;4,2532
ezJsG9YmgJLuaUjGk6BYmo;bfvaknKja6jMJYp56vtjgf;0,0072;Épinal;Reims;02/01/2021;04/01/2021 00:00;6;0,0432
C4L7tg2ner6mxg7qwFbs4e;8v3pdBFxHkGYDcAdAzVBD3;0,004;Boulogne-sur-Mer;Cergy;02/01/2021;05/01/2021 00:00;29;0,116
3FYPPgRDeKAZ99QpLjxoaY;khHNUxYZUEEiRkaVe2FyXg;2,0028;Lyon;Clermont-Ferrand;02/01/2021;11/01/2021 00:00;26;52,0728
gvQLKGUGyjYe53owvWGP2v;aZY3fiBNXajyPoPcgxBmM4;0,002;Orléans;Cergy;02/01/2021;04/01/2021 00:00;32;0,064
dEU8abUaD5UDM8tezZEt4x;iEPqJGnxxp6ijYtsFdYCUr;0,163;Épinal;Reims;02/01/2021;05/01/2021 00:00;20;3,26
92V6reRXs7MzHi8tSAhnZp;CMSWwyZ9SfPoAqr6BsZws4;0,259;Villeurbanne;Clermont-Ferrand;02/01/2021;06/01/2021 00:00;9;2,331
VjaQxthepf78hZ6vRNixiK;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Lyon;Clermont-Ferrand;02/01/2021;05/01/2021 00:00;17;9,6475
Q3fxX2qNcFigdReBnJDEhK;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Grenoble;Avignon;02/01/2021;03/01/2021 00:00;39;4,9023
PTUAzrTTZtBoHdSQJhmD2t;mAxZ4tFQt37vYyS2VrYESk;0,226;Limoges;Montauban;02/01/2021;06/01/2021 00:00;30;6,78
XwTJK8CWCBpyKWWmxnYcg7;mAxZ4tFQt37vYyS2VrYESk;0,226;Amiens;Cergy;02/01/2021;04/01/2021 00:00;40;9,04
MUT2TaTikTsi8FzSCnimxv;bfvaknKja6jMJYp56vtjgf;0,0072;Villeurbanne;Clermont-Ferrand;02/01/2021;03/01/2021 00:00;31;0,2232
ijCCjvhqZRmBvjPvuM58sM;jjnvac3HYvsrBQp9jxf5qj;1,0615;Limoges;Montauban;02/01/2021;09/01/2021 00:00;24;25,476
ft9SXXnjk6QRjKiBErGNCV;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Noisy-le-Grand;Cergy;02/01/2021;07/01/2021 00:00;19;4,0318
5M9v5W26YE2cC9dicJVk5V;DcJVvos8XBfEHvpZxCXNAm;0,4343;Saint-Étienne;Clermont-Ferrand;02/01/2021;07/01/2021 00:00;22;9,5546
RBj99ZaLDBdaPGtdMCAwjW;jjnvac3HYvsrBQp9jxf5qj;1,0615;Montélimar;Avignon;02/01/2021;09/01/2021 00:00;41;43,5215
AzSvtRY9iMaZCSsYxzrmgD;CMSWwyZ9SfPoAqr6BsZws4;0,259;Créteil;Cergy;02/01/2021;06/01/2021 00:00;7;1,813
CxexpumDJUgom9USLGWLo5;3CCHeWCD6EnM24iAxbCfCr;1,589;Montélimar;Avignon;02/01/2021;12/01/2021 00:00;36;57,204
YFnrtdw6hXeCGpoTGC3PFE;KcEQgPTWKrvayEJwmxoquz;0,2433;Quimper;Cergy;02/01/2021;07/01/2021 00:00;44;10,7052
FPXq3y2ToVZudwXFQt97Jz;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Le Blanc-Mesnil;Cergy;02/01/2021;05/01/2021 00:00;36;0,216
Q3cqxoiqcz4BgH8dmg6GEW;FNB2bjUdGBUEitpecFRAaL;2,0644;Nice;Avignon;02/01/2021;13/01/2021 00:00;11;22,7084
9Z422vkDdXfTKb7uCwBEz5;DcJVvos8XBfEHvpZxCXNAm;0,4343;Nanterre;Cergy;02/01/2021;07/01/2021 00:00;21;9,1203
MMXxBTmhRC5pp8vhzQP9ts;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Levallois-Perret;Cergy;02/01/2021;09/01/2021 00:00;18;25,4736
VmJ4HdbcHATypsNaZWxQvD;oDvsipheHig4YXYGeUJYqB;0,6944;Cergy;Cergy;02/01/2021;08/01/2021 00:00;29;20,1376
NV4jATRo5URRnPUb8A6FxC;BewerkQGyB5yToxS4jhRpb;0,0754;Mulhouse;Reims;02/01/2021;06/01/2021 00:00;20;1,508
6GrwbpyGHht8sExjj4tJCA;iofz8TRLznhCe8MvMf6TDn;0,3444;Antony;Cergy;02/01/2021;09/01/2021 00:00;12;4,1328
mcHTGP5iTeU9qtt7uwgQrL;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Antony;Cergy;02/01/2021;03/01/2021 00:00;36;0,216
WhGJEsmtPWnwrWGGxPDKCq;fURbc9KK9g8UJPezDb3s6u;0,0072;Aubervilliers;Cergy;02/01/2021;04/01/2021 00:00;44;0,3168
5ddY9SV5Czdyb4uTWtfUig;CMSWwyZ9SfPoAqr6BsZws4;0,259;Dijon;Reims;02/01/2021;03/01/2021 00:00;43;11,137
5W6arB2qugJxAudvtSsnL9;Z8722BWG8WfyrU3jeWsWGo;0,2732;Metz;Reims;02/01/2021;07/01/2021 00:00;45;12,294
UEbsRnQrgMvXMVVnu3M9Ak;khHNUxYZUEEiRkaVe2FyXg;2,0028;Quimper;Cergy;02/01/2021;09/01/2021 00:00;16;32,0448
F9USToBgNzyugzR64pTR9Q;iofz8TRLznhCe8MvMf6TDn;0,3444;Épinal;Reims;02/01/2021;08/01/2021 00:00;47;16,1868
H8unhr6KeMjCP8orcB3q7b;aZY3fiBNXajyPoPcgxBmM4;0,002;Créteil;Cergy;02/01/2021;04/01/2021 00:00;9;0,018
kJZ6GkPJL5neqM7awsRvUp;KcEQgPTWKrvayEJwmxoquz;0,2433;Maisons-Alfort;Cergy;02/01/2021;04/01/2021 00:00;41;9,9753
mocbHRvBtCovHUGwy9JESD;iEPqJGnxxp6ijYtsFdYCUr;0,163;Rouen;Cergy;02/01/2021;05/01/2021 00:00;38;6,194
SJwVzC3bjEAqGjEoPNNPpy;Z8722BWG8WfyrU3jeWsWGo;0,2732;Marseille;Avignon;02/01/2021;08/01/2021 00:00;16;4,3712
bwPwTHdKDvd6gXRF9r869v;KmBprCffsWobByaWonfSXN;0,0485;Aix-en-Provence;Avignon;02/01/2021;04/01/2021 00:00;34;1,649
CNknrrNaEb9CnjTnoBLTbS;Jor2NusSZhGuk46urjyqqz;0,002;Levallois-Perret;Cergy;02/01/2021;03/01/2021 00:00;30;0,06
C7q3Tk33RCrEdo5z4u8QKx;CSHLSZE9QNDc8FW85XQpcK;0,072;Lorient;Cergy;02/01/2021;07/01/2021 00:00;6;0,432
W6hSNLVxvjSXxgUCXdovqP;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Annecy;Avignon;02/01/2021;05/01/2021 00:00;42;5,3172
68WsxxfLpDSUPuRkKeqKUJ;KcEQgPTWKrvayEJwmxoquz;0,2433;Montreuil;Cergy;02/01/2021;05/01/2021 00:00;42;10,2186
7h3UH7JgTFppW2Nj6DXVRP;Z8722BWG8WfyrU3jeWsWGo;0,2732;Aulnay-sous-Bois;Cergy;02/01/2021;09/01/2021 00:00;34;9,2888
8wzEo4guhyU8ZacfQ2Cvr7;bfvaknKja6jMJYp56vtjgf;0,0072;Boulogne-Billancourt;Cergy;02/01/2021;03/01/2021 00:00;47;0,3384
SAZxYkfdokcXuYCgbYC2pc;bfvaknKja6jMJYp56vtjgf;0,0072;Annecy;Avignon;02/01/2021;03/01/2021 00:00;26;0,1872
AxQ9ixqfFViFwPaRHPJFRN;2qRALPgMv7KhK4bXqtsNLi;0,0372;Perpignan;Montauban;02/01/2021;05/01/2021 00:00;44;1,6368
WfE6FxsB7BCQ4eP5Q7eQuv;Z8722BWG8WfyrU3jeWsWGo;0,2732;Clichy;Cergy;02/01/2021;07/01/2021 00:00;16;4,3712
LxZ9eTzQkyn7mkDvnuYsbV;mAxZ4tFQt37vYyS2VrYESk;0,226;Neuilly-sur-Seine;Cergy;02/01/2021;06/01/2021 00:00;41;9,266
FVLWdaqEqQKcmnMetrsXq3;oPLB2yoMM5AjYbkmSwsb32;0,0071;La Rochelle;Montauban;03/01/2021;06/01/2021 00:00;7;0,0497
7UoZsx8yAnTp5SQrrS5U3V;iEPqJGnxxp6ijYtsFdYCUr;0,163;Calais;Cergy;03/01/2021;05/01/2021 00:00;48;7,824
iNPvcgFs4zdCEGank7mjsE;FNB2bjUdGBUEitpecFRAaL;2,0644;Courbevoic;Cergy;03/01/2021;09/01/2021 00:00;27;55,7388
gTb6vqR4Lp7xuEqZhKPEyF;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Pantin;Cergy;03/01/2021;11/01/2021 00:00;14;20,2664
EwRjL5uvVwXeW4MPNFMmLA;jjnvac3HYvsrBQp9jxf5qj;1,0615;Perpignan;Montauban;03/01/2021;10/01/2021 00:00;12;12,738
5nVL8Ts3idYqy8ys4CSzmh;khHNUxYZUEEiRkaVe2FyXg;2,0028;Nanterre;Cergy;03/01/2021;13/01/2021 00:00;37;74,1036
982JwkYsehvwjesUAavyzL;3nEPuCWc9cUcPerm6aiJcN;1,7734;Paris;Cergy;03/01/2021;12/01/2021 00:00;37;65,6158
6YhvWioK3bgiTcag47aVGR;HwpqQKJKdGowCt9pgQKG7E;0,0053;Brest;Cergy;03/01/2021;05/01/2021 00:00;19;0,1007
7VKuTcjqeRCHApqDrWmzBT;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Sarcelles;Cergy;03/01/2021;11/01/2021 00:00;18;13,0446
G6ehq4fKcxLgwijwDUxozG;kAh6oD4y4X3RK3zc5BQeo8;0,002;Aix-en-Provence;Avignon;03/01/2021;04/01/2021 00:00;37;0,074
3YiVrUAMHgaQMu7rk6N9Tw;CMSWwyZ9SfPoAqr6BsZws4;0,259;Bourges;Clermont-Ferrand;03/01/2021;06/01/2021 00:00;28;7,252
Te2Xm8gQeWM5dYGj7eBevB;7yBbrLBAX6TK4FREHb6ABA;0,0021;Lyon;Clermont-Ferrand;03/01/2021;06/01/2021 00:00;6;0,0126
XiyefkoGGpzNJxWmXNownU;FNB2bjUdGBUEitpecFRAaL;2,0644;Toulouse;Montauban;03/01/2021;15/01/2021 00:00;24;49,5456
ijANVMz6CQJRMnUNvo2ja4;CMSWwyZ9SfPoAqr6BsZws4;0,259;Marseille;Avignon;03/01/2021;05/01/2021 00:00;6;1,554
4vivyYSEsA9zjxsar7jHDW;4A8XqQW57uG82xfZ7sjp5F;0,1148;Carrières-sur-Seine;Cergy;03/01/2021;08/01/2021 00:00;28;3,2144
F2bdgquAArB9fxqX6SAqFm;iEPqJGnxxp6ijYtsFdYCUr;0,163;Saint-Étienne;Clermont-Ferrand;03/01/2021;09/01/2021 00:00;29;4,727
LTurFxZ7WMqJP3Th8viMdy;Z8722BWG8WfyrU3jeWsWGo;0,2732;Meaux;Cergy;03/01/2021;06/01/2021 00:00;15;4,098
8D2PtEF6ZV5reDHyKjbXHu;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Épinay-sur-Seine;Cergy;03/01/2021;07/01/2021 00:00;23;3,4937
CE9ZbnJ26qtArsa4qPgccj;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Courcouronnes;Cergy;03/01/2021;06/01/2021 00:00;30;4,557
g22CqTAK6EEkxL4KA3u8oi;Jor2NusSZhGuk46urjyqqz;0,002;Carrières-sur-Seine;Cergy;03/01/2021;04/01/2021 00:00;36;0,072
WHAhiMiFJKLWnKECYvbGPb;3nwbxBUemtMG75cVPs7q7R;1,3451;Annecy;Avignon;03/01/2021;12/01/2021 00:00;44;59,1844
a5W5fxCtnK2dKZWuNdALK4;UPowTjKefgdmoKF4uF23CS;0,002;Hyères;Avignon;03/01/2021;07/01/2021 00:00;30;0,06
UpQFUss6h9FdfYCdXuGfsQ;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Levallois-Perret;Cergy;03/01/2021;08/01/2021 00:00;37;7,8514
3gH5bALVJfUH5GXk8NwdVn;KmBprCffsWobByaWonfSXN;0,0485;Le Havre;Cergy;03/01/2021;08/01/2021 00:00;44;2,134
CjgKy6PLGpRNGc4e3mZidN;CwNUeLRRdqm5DhwCmr743i;0,2867;Neuilly-sur-Seine;Cergy;03/01/2021;10/01/2021 00:00;23;6,5941
KC3kp6WtV2WDYe5kunYWTo;BewerkQGyB5yToxS4jhRpb;0,0754;Besançon;Reims;03/01/2021;06/01/2021 00:00;20;1,508
fcr2W9NJDFAzSgMPtG2kwr;fURbc9KK9g8UJPezDb3s6u;0,0072;Aubervilliers;Cergy;03/01/2021;07/01/2021 00:00;44;0,3168
Q35urKvoPiEHumHRF5rxje;6H7ukEuzfShov54gB3sN6V;0,002;Antony;Cergy;03/01/2021;04/01/2021 00:00;34;0,068
QKqAA5rKqkKQV7o9Y6UU88;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Bordeaux;Montauban;03/01/2021;07/01/2021 00:00;20;28,952
LK9REycZgjSpmAS4xEDoqy;BewerkQGyB5yToxS4jhRpb;0,0754;Valence;Avignon;03/01/2021;05/01/2021 00:00;22;1,6588
57VkHrUT8zffGgFpt8xaRy;BewerkQGyB5yToxS4jhRpb;0,0754;Hyères;Avignon;03/01/2021;07/01/2021 00:00;46;3,4684
VY9RSCaPDCZYTUqhGm7vBi;2qRALPgMv7KhK4bXqtsNLi;0,0372;Antony;Cergy;03/01/2021;04/01/2021 00:00;47;1,7484
3UZGg9eoJJZAHN3Y77Uug9;CSHLSZE9QNDc8FW85XQpcK;0,072;Annecy;Avignon;03/01/2021;05/01/2021 00:00;27;1,944
53kTAjj9VS4K44zfuNPyJ2;KcEQgPTWKrvayEJwmxoquz;0,2433;Bourges;Clermont-Ferrand;03/01/2021;07/01/2021 00:00;17;4,1361
G5xXiAkhAVruFb7AUaWmLf;khHNUxYZUEEiRkaVe2FyXg;2,0028;Toulouse;Montauban;03/01/2021;11/01/2021 00:00;26;52,0728
Ms5DbYDibTncYhVkNhsCsk;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Quimper;Cergy;03/01/2021;05/01/2021 00:00;37;5,6203
V8GcXYmnQgQmPmqL9aQzfz;htoLtHv3Fuxv4ncvCaGhqv;0,002;Limoges;Montauban;03/01/2021;07/01/2021 00:00;36;0,072
gCNDco85kZWPHqHGGsgTmV;oDvsipheHig4YXYGeUJYqB;0,6944;Angers;Cergy;03/01/2021;12/01/2021 00:00;33;22,9152
Jg3fpAHnzCJCgADZZkejUq;HwpqQKJKdGowCt9pgQKG7E;0,0053;Annecy;Avignon;03/01/2021;04/01/2021 00:00;28;0,1484
fJbcngBfeXsundYx5tb8Lw;CSHLSZE9QNDc8FW85XQpcK;0,072;Strasbourg;Reims;03/01/2021;04/01/2021 00:00;17;1,224
KFkU2mUxA8driQAvLuDgGt;F7nPP7x29eJthgWvtQufGb;1,68;Mérignac;Montauban;03/01/2021;09/01/2021 00:00;40;67,2
JUF5FwmGizLMmkE6rCSVtR;HwpqQKJKdGowCt9pgQKG7E;0,0053;Aix-en-Provence;Avignon;03/01/2021;04/01/2021 00:00;13;0,0689
A2nm2jbne7RScEwyP9afvh;2qRALPgMv7KhK4bXqtsNLi;0,0372;Avignon;Avignon;03/01/2021;04/01/2021 00:00;6;0,2232
JYSNjtxVYxmhF8h6E6QPnp;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Toulon;Avignon;03/01/2021;06/01/2021 00:00;24;3,0168
mQGk9H7wFaykrWgwPgtkF9;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Beauvais;Cergy;03/01/2021;06/01/2021 00:00;39;4,4382
F6Xw4iFhu24hQYumt9uncW;khHNUxYZUEEiRkaVe2FyXg;2,0028;Mulhouse;Reims;03/01/2021;12/01/2021 00:00;36;72,1008
